117.12304415869231 2e-05 357.6433393783373 459683978245.602 237.23980528250212 31392500000.0 111120.62198540205 18733009.20343448 75.67756148301697
112.24291731874679 4e-05 298.16160503962436 864732824911.5823 4462.628669805958 76563010000.0 250829.78274487748 40271952.48089049 146.12518457897596
107.36279047880129 6e-05 246.96213750756763 1791820379850.681 92485.18216277706 202560000000.0 606467.0990205591 125191631.28497817 310.65035378538596
102.48266363885577 0.00012 209.12723686806984 4051901514724.8325 836311.4059658458 534240000000.0 1664807.6188076215 518862945.7758929 724.3600666464924
97.60253679891025 0.00026 179.29225303045592 10421778762188.18 4302532.893585295 1570560000000.0 5038152.542303494 2366032832.496074 1931.4601715727345
92.72240995896475 0.00062 167.81001950304616 26974025119263.96 19490921.092655268 4573800000000.0 17606587.7888048 8480472203.365419 5176.302148293734
87.84228311901923 0.00164 155.29250262480434 76485136306863.06 59205850.71322674 13687600000000.0 78572288.29854628 27604952473.4266 15259.035373878338
82.96215627907371 0.00448 155.3866192930618 208808449942186.78 122859536.85205014 39340000000000.0 335685647.0926445 77804719980.26921 43712.72437777729
78.0820294391282 0.012 163.85711943623295 530395240792430.3 109491923.06617835 104416400000000.0 1346227618.5012057 202557290567.84982 116808.94059337881
73.20190259918269 0.03 184.56278645287352 1177228404492913.8 230895147.21051282 231781000000000.0 4197883035.292633 452373433070.3343 275976.620409023
68.32177575923718 0.067 205.2684534695141 2363939105211685.0 976135068.2200158 465443000000000.0 10573011698.585615 908418066228.7056 595435.1696410199
63.441648919291666 0.139 225.97412048615467 4454918759503632.5 3678367567.5395064 876964000000000.0 23689992740.684605 1711595063267.0178 1228735.162651347
58.561522079346155 0.272 241.97395408992244 8141115997903684.0 10923331524.148241 1602612000000000.0 49195896615.708015 3127862475007.5054 2529468.352840274
53.68139523940064 0.515 253.4561876173322 1.4715939399346208e+16 27337915298.789207 2896740000000000.0 95146698956.50493 5653648135576.946 5438325.70745323
48.801268399455125 0.951 259.47965438580945 2.6543661675879296e+16 76705710714.89676 5225000000000000.0 176432858233.17297 10197778022324.94 12818760.127623588
48.4485748667747 1 259.41163496479743 2.792077189854347e+16 84455702743.49832 5496280766961652.0 185593210596.56662 10727244250688.766 14752037.53003469
43.03119182033056 2 258.5042136028324 5.603756307669695e+16 258512874655.38083 1.1342011369230768e+16 349644127530.76074 22136520708621.19 77291850.9531118
39.91359968472794 3 253.16283253566476 8.582981571743909e+16 511630702442.628 1.7528716413043478e+16 525879032249.03406 34211284018469.133 181694201.07965595
