117.13672238004527 2e-05 360.46258719493767 456088700682.7345 225.3335923276271 31392500000.0 110008.27187654858 18728937.701000255 167.4514752206354
112.25602561421005 4e-05 300.5119674298849 857969581747.9962 4238.665379927304 76563010000.0 248318.90284558563 40263199.623793356 323.3306840909283
107.37532884837483 6e-05 248.9089023156622 1777806205084.4592 87843.6833523679 202560000000.0 600396.1849853571 125164421.66659886 687.3749497180731
102.49463208253961 0.00012 210.77575493346092 4020210806994.6284 794339.9430228405 534240000000.0 1648142.4048904064 518750174.1584867 1602.7889822810043
97.61393531670439 0.00026 180.7055864753569 10340268008883.559 4086604.2351741106 1570560000000.0 4987719.153534415 2365518590.052036 4273.73515638895
92.73323855086917 0.00062 169.13284025488787 26763056036413.523 18512741.832478072 4573800000000.0 17430340.666592076 8478629025.750738 11453.585632698356
87.85254178503395 0.00164 156.51664970306504 75886931219301.78 56234521.90975377 13687600000000.0 77785756.58300896 27598952709.588787 33763.61412455389
82.97184501919874 0.00448 156.61150827864265 207175318550748.16 116693658.374971 39340000000000.0 332325335.0334382 77787809610.80568 96722.9921198569
78.09114825336351 0.012 165.14878008062803 526246916728688.7 103996917.06871362 104416400000000.0 1332751484.0877564 202513266007.1046 258462.73370885928
73.21045148752829 0.03 186.01766670770337 1168021072783862.2 219307349.83535475 231781000000000.0 4155860991.4286666 452275112532.8316 610652.5013265252
68.32975472169308 0.067 206.8865533347787 2345450278915434.0 927146358.3316833 465443000000000.0 10467172741.750261 908220627241.3129 1317517.3142571922
63.44905795585785 0.139 227.75543996185405 4420075975725157.0 3493763522.980963 876964000000000.0 23452848945.65347 1711223058780.6685 2718817.990556014
58.568361190022635 0.272 243.88139781004864 8077442750479067.0 10375128784.104933 1602612000000000.0 48703431221.09553 3127182653653.519 5596945.764459754
53.68766442418742 0.515 255.45414403051768 1.4600843182721666e+16 25965923609.190025 2896740000000000.0 94194252515.41843 5652419350500.492 12033364.2442709
48.80696765835219 0.951 261.52509286748506 2.6336058549001012e+16 72856126849.5792 5225000000000000.0 174666713429.85486 10195561599026.861 28364025.634622715
48.454232936337554 1 261.4565372597667 2.770239812548336e+16 80217174639.32828 5496280766961652.0 183735367971.84952 10724912751216.102 32641781.77132257
42.99668146604201 2 259.6488553845815 5.579052583884747e+16 266866698663.94635 1.1342011369230768e+16 343641084009.6916 22131709474239.59 182883302.90737218
39.876541674913646 3 251.63337715869525 8.635149878919848e+16 539803867192.1214 1.7528716413043478e+16 517029098955.93445 34203848409771.855 413555348.2979435
36.12202933232587 5 239.26080436153563 1.5136146321601053e+17 1168624303442.5525 3.0321453191489364e+16 860717683242.7563 59166362447050.61 980117029.3376019
33.746856799120124 7 233.08291651167735 2.1752264118087882e+17 1797098624674.8337 4.349680935251798e+16 1174589235890.4941 84875483084157.86 1759676153.874168
31.28696363625815 10 228.87983561444136 3.1645308850542234e+17 2689329874167.3877 6.371713333333333e+16 1645299273329.3188 124331475179599.56 2880666679.4824376
26.639387040749433 20 221.24277545073454 6.547534104039631e+17 4366677525029.499 1.3290673267670915e+17 3160190226024.3057 259341393288188.4 1363515076.0924673
23.984449408471608 30 218.71245585821475 9.934925369375055e+17 4692513953015.052 2.0244111555555555e+17 4809366022696.441 395024088769833.8 1115011567.9442687
20.714821748041402 50 211.3900089548893 1.7131777238407672e+18 4871358685178.81 3.4339272602739725e+17 8293266863662.908 670063481506236.0 421653441.7673261
18.637567241146993 70 205.80400731565058 2.463548318376536e+18 2602030804300.694 4.868074444444444e+17 11184209690221.469 949909145779556.0 182215291.32800424
