wvls,ingap_qe,ingaas_qe,ge_qe
994.2070116861436,6.704609681947871e-33,2.2524920547551043e-24,0.8117801343501567
996.8948247078464,6.8033991992408e-33,2.285681548752728e-24,0.7961287562314041
999.5826377295492,6.821890119208999e-33,2.2918937896271853e-24,0.7816819645497308
1002.270450751252,6.867957758874312e-33,2.3073707520828567e-24,0.7719722176034739
1004.9582637729549,7.313549879591085e-33,2.457072637679336e-24,0.7690926242966196
1007.6460767946577,6.856517808789465e-33,2.303527367024619e-24,0.7736351017093316
1010.3338898163607,6.902215028532299e-33,2.3188798825740744e-24,0.784822278302649
1013.0217028380636,6.909595830255301e-33,2.3213595492552752e-24,0.8005475634508548
1015.7095158597664,6.962058922233098e-33,2.338985138730835e-24,0.8175782561757504
1018.3973288814692,7.005533731452645e-33,2.353591009466709e-24,0.83205661027239
1021.085141903172,7.020874713951749e-33,2.3587449919997133e-24,0.8404129509360542
1023.7729549248749,7.09480544586011e-33,2.383582886243459e-24,0.8404883039410381
1026.4607679465776,7.043300931924566e-33,2.366279342274866e-24,0.8323163600096337
1029.1485809682804,7.105906212825915e-33,2.38731231876501e-24,0.81803819724791
1031.8363939899832,7.07840927011991e-33,2.3780743991972095e-24,0.8010866111615697
1034.524207011686,7.127256970425409e-33,2.394485355546756e-24,0.7848970122485038
1037.2120200333889,7.182766952715711e-33,2.413134583466043e-24,0.7724248282206307
1039.8998330550917,7.186735231365372e-33,2.4144677731002552e-24,0.7657324928480275
1042.5876460767945,7.212560235294523e-33,2.423143985277238e-24,0.7656657442484885
1045.2754590984973,7.28453023626043e-33,2.4473231490237735e-24,0.7720111631861657
1047.9632721202001,7.235200445325441e-33,2.4307502286876394e-24,0.7835407703831557
1050.6510851419032,7.299537183858332e-33,2.4523649086240993e-24,0.7980606399068995
1053.338898163606,7.356642113369657e-33,2.4715499777203576e-24,0.8125594729434885
1056.0267111853088,7.359456838601528e-33,2.4724956175893238e-24,0.8236969265832127
1058.7145242070117,7.600291002042757e-33,2.5534066721322266e-24,0.8285102709861684
1061.4023372287145,7.562631980577718e-33,2.5407546833269353e-24,0.8253232547158978
1064.0901502504173,7.473216185551348e-33,2.5107144009807763e-24,0.8142979732206933
1066.7779632721201,7.599876756274859e-33,2.553267501420557e-24,0.7973323116867165
1069.4657762938232,7.896416235211904e-33,2.652893408358193e-24,0.7773935211606341
1072.153589315526,7.636375735437759e-33,2.565529760443996e-24,0.7576833857663062
1074.8414023372288,7.826863454435604e-33,2.629526338011568e-24,0.7409689720753662
1077.5292153589317,7.721821596880369e-33,2.5942362971614723e-24,0.7292267499109923
1080.2170283806345,7.833381270329827e-33,2.631716074508179e-24,0.7236291532402933
1082.9048414023373,7.766249562922397e-33,2.609162392082113e-24,0.7245609454090594
1085.5926544240401,8.117208074426834e-33,2.7270710096174372e-24,0.7316967301867019
1088.280467445743,7.833583202853312e-33,2.631783916101698e-24,0.7440183701034278
1090.9682804674458,7.840012446692406e-33,2.6339438957802522e-24,0.759779419531342
1093.6560934891486,8.67217994371405e-33,2.9135203012962427e-24,0.7765993465555094
1096.3439065108514,8.659582995901612e-33,2.909288209316589e-24,0.7916065097465211
1099.0317195325542,9.014915533256127e-33,3.0286663320046323e-24,0.8019675084019328
1101.719532554257,9.564586215190578e-33,3.213334627777737e-24,0.8055610003565602
1104.4073455759599,9.408459207405491e-33,3.160881933101792e-24,0.8015369860960048
1107.0951585976627,9.519987237089869e-33,3.1983510793554432e-24,0.7905631556427472
1109.7829716193655,9.742349936770492e-33,3.273056429564433e-24,0.7746124706822585
1112.4707846410683,1.3078219500241476e-32,4.393780833201117e-24,0.7563281389226505
1115.1585976627714,1.860080294906998e-32,6.249157347318225e-24,0.7383978755811951
1117.8464106844742,2.2887120579076495e-32,7.689195897473079e-24,0.7230990217586988
1120.534223706177,2.7107693492726493e-32,9.107146741070768e-24,0.7120775377435279
1123.2220367278799,3.611181227292563e-32,1.2132185777582941e-23,0.7063482098456446
1125.9098497495827,7.44291000059535e-32,2.500532683615912e-23,0.7063765588889778
1128.5976627712855,4.3121842429986714e-32,1.4487287413833054e-23,0.7120796821426798
